id,price
60779-2135,242000
104421-29,320000
87403-141,328000
71433-2581,245000
2824-7601,360000
92828-1718,275000
54979-9761,167500
43996-7519,444000
103767-81,269999
5121-3295,595000
49157-16340,645000
80844-358,405000
2312-18412,4650000
45840-2431,650000
1288-928,283000
87967-6804,180000
93832-780,875000
88942-1484,720000
2924-36821,2390000
3736-910,1050000
91825-501,280000
1723-3132,1450000
66052-400,599000
65784-7071,400000
58364-2507,189000
107221-72,169000
31522-9009,235000
101843-270,2400000
31397-4730,350000
79470-833,250000
94194-246,148000
36248-537,345000
107041-34,570000
49157-16333,920000
43936-10949,225000
71170-205,135000
107041-42,780000
0-32375389,270000
106678-33,680000
4459-1608,710000
51109-3139,410000
99117-101,340000
80594-967,240000
99885-6,220000
97797-362,260000
69778-3768,145000
76840-374,650000
41756-13568,820000
103658-174,115000
3288-5917,515000
50083-5261,149500
89198-1255,106000
88464-711,230000
106153-54,235000
101618-39,250000
74234-8693,245000
36851-7836,700000
1493-11366,198000
104765-312,158000
10377-2840,465000
86121-2498,270000
46649-6881,232000
95155-579,140000
55247-4396,875000
14072-9209,255000
60362-51079,8750000
59537-999,300000
65739-8361,218000
84036-5461,144000
6623-1550,209999
101112-140,140000
6574-1725,250000
97835-99,550000
1723-3055,1295000
77852-23659,146000
82917-9420,124000
103580-21,110000
66333-3407,2500000
63496-3071,560000
61727-2286,138000
45238-4690,390000
1500-16597,225000
23746-12120,425000
96191-290,140000
61122-700,275000
94573-132,205000
107542-15,1595000
43996-7510,290000
1264-3994,177500
82917-9425,117500
79470-831,360000
2186-6146,215000
17468-9569,390000
31397-4856,289000
17761-2454,200000
67104-1105,575000
56086-1049,490000
65411-16,239000
9435-1143,115000
107581-3,340000
4744-7486,675000
106647-55,235000
52154-2602,440000
83914-229,330000
88773-170,168000
39781-3384,485000
76187-1045,385000
92648-124,425000
31397-4766,210000
81240-7107,530000
97586-187,440000
107241-69,259000
99542-112,480000
27938-66,389000
73231-1317,140000
82392-432,155000
4476-26080,470000
71170-204,175000
66658-444,275000
9636-12221,12850000
65704-5004,320000
1723-3022,1975000
3010-72169,1400000
73540-6024,260000
76720-255,200000
70388-1778,395000
81182-4710,700000
56119-12242,280000
74389-1274,172000
40243-6326,165000
49293-7343,139500
81475-2911,370000
85929-3164,156000
69537-49870,1300000
73540-6011,255000
97600-1137,700000
7516-3682,320000
90618-718,190000
18513-2313,370000
59864-2445,205000
3447-15427,500000
93427-416,135000
65739-8368,390000
4241-2078,1200000
52014-4756,260000
89009-1183,193000
87967-6831,140000
72864-4435,199000
73338-2149,2250000
6700-2167,365000
39778-2756,310000
101656-52,750000
45587-1165,400000
36851-7854,219000
85292-320,500000
105939-234,126000
18354-8115,450000
96277-406,175000
71776-2115,225000
1723-2976,1590000
1723-3020,1970000
50537-4597,630000
23746-12122,250000
1723-2999,1190000
2626-6545,410000
21024-8102,1150000
691736-1062,205000
31779-8850,280000
90618-712,215000
83337-1020,1400000
59391-3843,675000
48689-5088,385000
1493-11376,163000
85658-2310,230000
93678-4290,375000
76070-1498,205000
81358-2132,745000
13735-8517,690000
5555-29087,2250000
98824-85,160000
93678-4305,188000
90940-246,185000
105516-22,350000
69807-1784,3000000
65784-7065,925000
2046-17031,2600000
692597-3664,300000
53744-2397,430000
2270-6181,2250000
33447-5125,235000
4476-26047,600000
102605-125,500000
31522-9077,249000
19164-18272,390000
86121-2503,320000
16761-22891,119000
77162-2837,420000
61250-9021,299000
1723-3059,1760000
44924-7070,310000
25532-5100,2200000
25298-3408,210000
87967-6816,130000
49157-16304,235000
97779-310,325000
82127-13166,3850000
73540-6012,275000
3100-4451,232000
90410-597,340000
14577-2948,61000
31522-9065,178000
9996-409,2750000
1723-3007,1550000
66266-933,880000
98444-191,123000
70127-1737,157000
78340-1177,158000
5467-2601,850000
76432-14809,900000
35052-6038,385000
27431-5474,1350000
97230-1392,175000
82917-9440,141000
6060-35276,600000
69537-49955,1550000
1723-3016,1825000
81475-2894,290000
26940-3006,280000
93425-2848,885000
68974-6918,175000
14637-1380,200000
2888-9149,499000
91301-1342,96000
84088-1892,459999
18513-2328,775000
31522-9068,265000
47173-3642,335000
96681-365,245000
102963-23,225000
2734-6386,245000
3191-7066,1250000
46100-717,750000
92115-461,470000
68114-3550,230000
21401-657,175000
96768-44,365000
70919-1803,430000
92941-2436,750000
27431-5475,6500000
74234-8720,425000
6680-17742,165000
73020-1256,400000
59323-3925,165000
87967-6827,130000
1955-3588,360000
87717-528,75000
4476-26029,458000
107223-23,25995
2233-14141,450000
92828-1717,279000
1186-4459,227000
94994-728,175000
85929-3150,158000
69807-1901,500000
49293-7359,180000
97895-119,298000
2791-4662,330000
10943-1887,280000
77582-360,890000
93832-775,550000
54871-2825,115000
62840-1138,199000
6788-18776,415000
6384-1191,600000
89785-193,230000
87967-6892,170000
55247-4401,220000
97368-54,1600000
81287-1146,380000
66694-4826,229000
92986-122,189000
65784-7072,350000
95585-550,257000
52428-1391,670000
93386-393,290000
31397-4836,325000
65411-2,180000
76720-267,225000
97948-681,185000
107245-24,550000
93832-711,330000
4884-2789,350000
81475-2903,360000
87967-6905,237500
95976-518,1265000
0-32382522,1450000
43996-7525,287000
80348-4064,125000
19744-18695,275000
51016-733,155000
33208-4529,3000000
80317-4737,500000
15186-1134,445000
46649-6880,365000
32249-4410,399000
68974-6886,127000
1227-12817,1250000
49157-16313,248000
56119-12207,183000
2602-5081,420000
51316-4645,230000
63484-3407,108000
52014-4764,159000
99090-1042,648000
27872-4201,345000
88942-1485,533000
1739-4312,415000
87967-6970,220000
106647-43,460000
6464-8121,135000
43473-1407,150000
51109-3130,330000
97670-1054,140000
14892-60478,245000
6788-18846,289000
3010-72183,1750000
2824-7599,515000
1077-62640,1325000
58183-2149,485000
84929-5892,550000
34836-706,360000
62897-1290,208000
35838-2381,975000
25542-1846,320000
54812-1063,325000
0-32389582,725000
9999-714,205000
85929-3143,158000
93825-3744,240000
14041-5390,550000
69807-1847,165000
1863-704,1000000
692597-3662,270000
29305-9530,680000
97120-737,155000
7204-21686,330000
55891-439,285000
69807-1808,128000
93645-371,370000
31260-1051,425000
73549-2220,285000
31522-9015,349000
97670-1072,100000
100373-21,975000
68766-2336,175000
93832-758,300000
84036-5472,235000
36851-7840,249000
73557-743,640000
2772-437,100000
45889-5960,189000
18510-15546,189000
3814-3634,290000
53138-5251,200000
99282-228,599000
93427-432,110000
82127-13171,1475000
69807-1823,320000
70586-2357,172000
38943-1054,360000
31397-4928,330000
83076-356,400000
3010-72191,1160000
84608-258,350000
1361-14202,12300000
69807-1795,370000
26940-2984,260000
106816-13,315000
82917-9433,150000
85355-2679,295000
61224-548,280000
97120-717,155000
92160-614,159000
84879-174,490000
4692-1471,1999000
68538-6304,315000
1493-11380,177000
99090-1073,170000
94450-144,215000
69807-1837,575000
60362-51084,3250000
73231-1306,315000
106451-21,485000
64183-1697,190000
69807-1839,460000
63618-1591,550000
49293-7346,145000
93460-982,262000
5555-29091,2850000
5509-739,275000
76070-1531,229000
37957-12613,190000
85929-3155,164000
104663-19,490000
0-32380728,60000
691948-1116,117000
76720-265,134000
76666-5805,136000
90173-2274,1250000
80901-2325,290000
39156-3190,425000
3393-2682,210000
23474-30099,610000
69807-1794,550000
89908-4593,340000
91324-853,300000
6788-18773,339000
14241-2292,325000
6388-6380,520000
80594-974,170000
97600-1119,715000
87967-6963,235000
66333-3418,1050000
65936-6971,150000
66154-1251,375000
88379-768,427000
50668-6492,258000
24092-2262,132000
41553-4411,319000
75964-2132,315000
2250-784,610000
36851-7802,435000
41553-4407,255000
85175-1759,270000
2233-14144,430000
10305-494,395000
77719-1356,370000
92941-2427,3250000
39672-8565,298000
59864-2444,255000
84399-698,226000
93645-374,250000
16761-22873,290000
84036-5488,209000
65739-8377,200000
3216-6937,7000000
51016-746,510000
61727-2298,310000
43996-7639,460000
31522-9045,265000
93832-720,1100000
69807-1909,350000
6388-6383,1190000
31397-4747,420000
9967-2461,310000
5647-2123,144000
57989-1563,130000
31397-4798,575000
87967-6800,210000
26685-5619,530000
65936-6941,112000
15186-1075,495000
70919-1805,420000
74234-8617,285000
10227-16983,1350000
78645-1700,55000
80101-536,420000
93832-741,270000
36064-4135,650000
80909-3869,293000
79215-49951,1200000
103084-663,325000
107321-3,315000
54925-1497,2250000
6449-1535,260000
93678-4274,500000
0-32377341,375000
54547-1174,330000
89908-4612,1250000
55247-4403,530000
97120-727,195000
14431-8164,232000
31397-4761,230000
1672-3690,890000
6788-18766,195000
38011-3653,4750000
77921-3236,200000
7553-10679,730000
81240-7080,210000
92828-1699,240000
107245-27,450000
79215-49943,1595000
7412-203093,4450000
4476-26014,400000
50860-1274,350000
25527-5107,270000
67963-603,320000
39436-1088,187500
65784-7070,750000
97600-1142,200000
10214-1793,88000
31383-5606,3750000
97600-1141,399000
9173-8874,1200000
103441-244,165000
97141-4559,125000
43944-2177,515000
99090-1057,435000
88541-748,259000
66154-1252,375000
7412-203092,2300000
31226-1600,420000
31522-8987,210000
49157-16418,775000
93645-373,129000
107221-61,465000
85052-6,190000
87967-6961,259000
52014-4763,232000
84104-1005,290000
65936-6940,164000
78702-247,340000
17468-9580,680000
23474-30109,750000
70919-1821,520000
65411-19,219000
44665-1128,325000
66694-4818,275000
93832-785,325000
3393-2689,170000
31397-4749,495000
3493-17878,255000
55247-4402,420000
2046-17103,900000
69807-1862,275000
691739-1025,230000
691972-1691,235000
87967-6847,235000
691746-882,300000
93678-4264,179000
8525-39694,16500000
56620-1420,265000
8539-4996,450000
55853-1014,175000
95091-263,550000
32964-8644,750000
98850-112,125000
16820-2886,205000
0-32365730,210000
102450-76,210000
101651-90,285000
88546-1518,370000
88001-194,163000
102131-258,290000
2703-15258,215000
97948-676,250000
82481-335,320000
69807-1799,800000
107321-9,680000
41719-3224,2549000
92941-2437,900000
66052-401,305000
1545-12179,850000
56119-12194,265000
44802-2887,345000
91182-254,1275000
69807-1790,1950000
54376-699,380000
95672-44,200000
82413-5038,320000
6060-35256,550000
57848-758,195000
74234-8636,240000
72864-4438,225000
89785-186,300000
1972-3928,1900000
79215-49940,875000
25542-1823,270000
41000-228,495000
4476-26064,298000
49157-16338,215000
80174-2024,335000
93678-4282,290000
56147-4035,375000
27872-4200,180000
93678-4303,247000
10978-6779,375000
81240-7052,360000
1077-62639,1450000
3393-2686,265000
74234-8839,280000
5978-5358,330000
96088-660,225000
0-32397011,450000
60989-545,330000
49157-16421,260000
26004-11897,240000
93832-781,260000
2602-5083,315000
24415-4003,4500000
97779-311,290000
87967-6810,225000
2703-15271,300000
87967-6781,189000
10374-3120,350000
101618-41,205000
93096-533,379000
74234-8659,255000
62483-86,190000
58678-972,1200000
87967-6862,190000
65161-5315,360000
80594-961,129000
74234-8611,235000
6788-18764,390000
26685-5620,225000
1049-158772,1395000
77921-3219,285000
50668-6471,185000
80594-989,159000
0-32368014,253000
36118-12924,195000
79698-783,255000
97670-1051,115000
3447-15430,530000
27542-11354,4900000
6576-4490,198000
74234-8730,185000
692230-2431,176000
92941-2442,620000
3010-72180,2750000
65411-7,139999
26004-11847,190000
79012-2520,525000
87967-6950,175000
1493-11374,185000
6786-14335,315000
81137-2697,1545000
1100-9529,1150000
3393-2694,285000
4476-26045,570000
50668-6482,165000
62840-1143,210000
8012-35689,700000
76287-1122,625000
2137-21696,790000
12890-3957,205000
10908-692,310000
62933-2395,120000
33697-3469,345000
6788-18783,347000
80101-533,435000
40322-3138,960000
40842-5093,470000
50083-5252,335000
90512-583,270000
22228-2868,165000
73618-7540,1100000
103555-42,425000
19164-18299,205000
44953-13457,150000
1400-4633,499000
103767-78,357500
31397-4748,450000
96088-659,228000
0-32382979,152000
49157-16291,215000
1668-12616,4250000
72462-2642,125000
68131-1492,285000
55789-219,123000
31397-4875,295000
69641-1302,171000
99090-1016,190000
22228-2851,250000
10402-7837,350000
99691-578,175000
107041-46,775000
93678-4301,300000
73618-7564,175000
79621-1483,183000
49157-16347,565000
76432-14797,700000
55247-4409,5900000
70269-488,290000
69807-1801,205000
50751-3877,215000
97797-369,210000
78639-1477,127000
107623-6,500000
7266-8655,370000
106423-190,250000
95179-500,150000
2250-794,445000
3825-1668,365000
104017-102,360000
96721-345,750000
64314-1049,1100000
87967-6921,260000
79215-49929,2300000
87967-6972,360000
85929-3170,218000
86293-1584,525000
4583-11231,387000
82917-9426,130000
78340-1174,105000
33886-1681,500000
0-32366990,600000
67236-1787,260000
3569-11419,2900000
28863-3376,499000
73540-5980,420000
73108-811,190000
79571-2385,275000
27283-11144,295000
73681-532,205000
1186-4432,190000
36851-7864,239000
0-32365738,300000
27056-7661,599000
107468-7,84000
44924-7073,310000
7464-6132,196500
56620-1416,320000
6788-18794,265000
69646-1500,185000
76785-3255,245000
60366-74,430000
4476-25964,280000
7350-6372,1000000
0-32401868,152000
60615-4115,310000
25542-1820,375000
10588-1279,235000
93377-143,230000
76720-268,185000
56119-12175,148000
74234-8689,285000
16262-1458,820000
92679-220,775000
87967-6774,270000
28851-11815,145000
25542-1859,300000
83524-400,300000
60366-79,287500
79624-1315,175000
7697-13765,187000
77921-3242,240000
32345-8605,575000
79215-49939,1275000
28880-1992,499000
27938-63,229000
97955-71,140000
97600-1143,265000
85052-1,460000
1514-7092,850000
107542-21,1250000
100853-66,235000
25542-1850,130000
53653-1026,435000
26940-3003,750000
692058-292,278000
100779-13,152000
11236-11570,450000
71359-782,222500
1723-3033,2550000
2046-17042,495000
23746-12139,275000
73540-6016,225000
88505-328,695000
84715-339,970000
86892-1752,380000
19164-18284,750000
1427-5142,175000
26940-2979,300000
13407-3741,700000
95179-505,133000
4476-26154,330000
66922-4485,420000
55818-1480,380000
2626-6558,485000
77719-1357,300000
95995-227,950000
94450-148,420000
96718-366,450000
31397-4732,530000
84036-5471,585000
65936-6977,99000
22580-1779,130000
18510-15547,98000
85799-794,265000
70919-1819,455000
54244-28,470000
89328-8985,2850000
32345-8609,750000
3393-2717,210000
106451-24,475000
70157-682,350000
68766-2323,115000
43996-7633,280000
15186-1078,215000
1124-3933,475000
84951-823,560000
2046-17099,1490000
105135-66,4000000
89673-604,370000
16744-17754,95000
28488-2739,210000
78883-300,330000
96362-31,165000
93645-378,320000
78126-875,355000
0-32365697,1250000
3010-72164,875000
6411-5888,365000
61168-5227,650000
85637-98,175000
87967-6858,590000
55247-4400,875000
0-32368022,265000
103861-124,312000
78476-201,449500
93832-745,305000
30001-5033,1320000
97600-1128,365000
104085-50,175000
31397-4867,390000
5338-5625,170000
0-32365754,158000
0-32368211,215000
96409-205,125000
6428-3831,310000
2046-17081,1500000
104606-54,240000
93678-4273,199000
94673-202,355000
91048-662,350000
94651-699,225000
62044-2109,235000
81705-8711,235000
45840-2430,1440000
76070-1556,155000
63618-1592,575000
88541-769,226000
2270-6180,780000
85335-399,495000
74716-906,160000
39672-8557,258000
4583-11237,575000
88374-1101,83000
16744-17751,265000
36064-4105,600000
56119-12230,175000
70586-2355,260000
54684-1847,399000
93832-698,700000
4476-26001,395000
7553-10671,565000
79621-1500,210000
93832-705,400000
84929-5912,290000
92941-2443,1480000
70157-681,420000
2602-5055,136000
97600-1103,325000
26004-11880,255000
66154-1244,410000
76228-816,255000
31172-4424,388000
93832-736,260000
16744-17750,570000
40243-6321,230000
34722-4870,550000
69807-1793,365000
55921-1291,152000
21915-9437,1250000
2424-2000,520000
7553-10681,750000
0-32368526,295000
3393-2700,295000
100330-127,235000
86121-2485,270000
1723-3027,2000000
87967-6990,130000
3704-9954,265000
58814-2980,215000
87967-6914,189000
15370-2739,525000
2924-36820,3420000
87967-6814,119000
19164-18273,440000
1493-11375,265000
31522-9066,530000
92828-1696,185000
87889-3238,133000
74234-8597,248000
80317-4728,330000
0-32396673,85000
68538-6315,510000
2414-1851,49000
62574-1725,490000
14984-1760,445000
26940-2994,185000
103198-170,270000
2675-8106,15000000
101905-256,420000
70271-52,129000
92035-353,102000
70637-649,1845000
93832-783,248000
4476-26140,227000
54247-15430,329000
16761-22867,309000
83679-3077,445000
51109-3134,495000
45186-3112,295000
84715-341,730000
73540-6009,320000
81610-5998,529000
4476-26009,380000
37298-1307,241000
6620-19075,790000
84608-257,500000
14072-9193,315000
26940-2974,325000
6788-18819,289000
16330-2541,300000
74146-895,195000
4476-25972,290000
33208-4517,850000
62933-2408,620000
65438-4159,134000
11236-11576,600000
21719-2065,850000
57974-1129,675000
58372-2031,1350000
1049-158740,1000000
10673-4296,370000
26775-1736,183000
691740-278,210000
31397-4862,700000
64413-974,415000
87967-6861,190000
4476-25971,289000
15878-10739,265000
39672-8564,495000
68974-6893,225000
84809-355,1500000
2800-2336,224000
41756-13564,490000
91973-302,355000
0-32367581,330000
49157-16301,160000
89358-486,248000
106641-42,480000
87967-6903,114000
45954-5786,825000
31522-9069,145000
107095-45,50000
2703-15267,320000
44716-4196,135000
43309-1834,155000
102450-81,270000
92941-2450,1070000
69807-1764,210000
94205-219,259000
52225-4235,200000
106647-52,310000
45954-5783,400000
107655-16,120000
31397-4804,275000
38648-2954,259000
95746-3620,210000
78238-1959,307000
1264-3999,177500
65784-7067,850000
3353-542,565000
2824-7608,850000
64542-10002,98000
0-32383964,255000
94123-1040,210000
33713-2863,385000
77059-816,225000
31397-4791,395000
87457-1640,860000
44764-16886,760000
84310-1034,225000
87967-6845,235000
71062-84,109000
93096-534,184500
34488-3579,350000
34525-2622,445000
60779-2142,205000
5121-3301,350000
47587-750,300000
5225-12740,275000
102450-80,450000
8525-39693,14000000
18510-15536,325000
88460-496,365000
2675-8108,6300000
68766-2342,175000
87957-618,245000
93678-4276,380000
30863-6212,850000
99090-1054,148000
71062-83,179000
26709-3752,530000
100366-236,180000
29305-9531,550000
94111-408,270000
88994-3157,105000
98386-265,169000
5782-3832,295000
85694-494,122000
76785-3275,425000
63728-1610,325000
31397-4796,495000
61727-2280,480000
72462-2647,102000
54389-1156,285000
69537-50041,1500000
61550-544,82000
14994-11042,175000
107245-26,600000
65784-7057,290000
105191-65,485000
61913-1964,525000
1637-845,1600000
88778-377,185000
92828-1714,275000
92828-1697,137500
74090-1056,420000
73231-1299,90000
54626-3884,250000
80594-963,125000
98641-296,255000
89095-239,365000
105939-230,153000
3393-2735,245000
100853-63,200000
106423-202,640000
0-32375139,360000
69807-1720,1450000
4476-26096,345000
16262-1466,790000
81240-7079,630000
0-32374570,1000000
2238-2959,293000
87624-451,2100000
65431-5952,749000
55352-4933,730000
1186-4439,425000
65100-1017,210000
85929-3152,165000
84929-5905,135000
0-32385534,260000
85563-554,215000
70185-3581,850000
92941-2464,1000000
25542-1855,420000
15186-1109,280000
1514-7085,1075000
95878-945,225000
1804-15896,1250000
55818-1482,300000
1181-9941,319000
45177-2383,109500
16637-2644,185000
55995-1459,395000
6788-18795,319000
7652-179997,1050000
53138-5034,205000
16814-2676,290000
16961-2961,263000
3763-4393,570000
64413-970,1400000
76432-14805,830000
24468-1259,185000
74234-8508,215000
67273-2611,126250
65704-5015,489000
101649-51,145000
53643-3357,155000
88942-1467,500000
83023-6438,122000
10078-1576,100000
97679-69,109000
42225-6347,650000
29795-4110,2700000
93335-25,230000
31522-8651,138000
9820-957,270000
36851-7796,950000
36429-4487,385000
74234-8811,145000
61069-3613,265000
76787-915,500000
93338-264,160000
91527-3449,219000
76432-14799,710000
99784-1673,360000
50860-1327,400000
74090-1057,1800000
99351-401,92000
17780-13887,2600000
106423-133,800000
34525-2630,205000
47173-3649,1500000
88252-1976,440000
81240-7103,470000
68114-3557,165000
692548-375,215000
35361-15351,590000
78233-1888,499000
86070-57,310000
73025-5385,1400000
33371-4946,132000
78053-1636,240000
93256-259,255000
68131-1498,400000
18215-8138,1200000
70388-1787,450000
89785-195,225000
2603-1846,550000
76720-272,170000
11065-1241,354000
104775-2281,110000
34525-2628,210000
81137-2612,745000
50626-1938,195000
6786-14328,309000
13735-8519,460000
1006-15714,840000
6060-35271,790000
20256-18777,169000
86972-643,719000
25532-5111,1250000
81975-875,325000
18510-15558,130000
6411-5878,255000
87953-418,285000
102131-271,450000
101120-89,1300000
102131-207,330000
9709-3787,400000
6788-18727,600000
65411-30,267500
95115-128,370000
86892-1758,329000
90893-559,238000
92647-1001,799000
27103-3667,450000
105939-227,134000
7705-3634,225000
45186-3126,540000
95976-522,350000
20010-6644,650000
37957-12610,219000
2431-5478,900000
4675-13063,650000
6033-11186,190000
105939-181,163000
68640-1352,409000
97600-1145,190000
87967-6977,145000
95763-484,157000
107095-43,50000
96088-663,370000
73618-7565,330000
7697-13763,290000
81705-8672,360000
0-32384822,650000
16761-22735,325000
106423-68,1200000
5837-4526,320000
96381-141,615000
29192-1270,445000
73231-1324,240000
43480-7811,175000
25542-1866,395000
18510-15553,119000
1493-11363,255000
87457-1573,450000
14497-8922,245000
50751-3867,360000
4510-11086,251000
46649-6875,215000
69537-49907,740000
7464-6127,360000
692548-376,170000
1023-3380,380000
18510-15524,295000
11040-937,500000
6060-35270,480000
67914-2297,400000
65013-1443,840000
59368-2322,350000
2472-6072,319000
57124-359,180000
65431-5961,189000
691738-991,165000
6786-14321,335000
102450-82,350000
4464-2986,213000
1049-158763,1350000
74234-8188,285000
4675-13065,2000000
81137-2701,800000
87967-6964,199000
0-32402974,105000
78702-249,175000
52014-4748,110000
89801-738,208000
3010-72163,1950000
32355-785,156000
31303-137738,14000000
87782-313,350000
34925-3875,695000
2078-7476,530000
26940-2959,650000
66266-919,325000
5779-6356,240000
4510-11078,187000
99153-162,975000
26004-11851,540000
89785-194,230000
80317-4760,390000
64729-726,440000
98086-137,115000
67673-833,177000
42784-2225,590000
100279-31,270000
4480-16595,188000
1049-158669,2300000
87457-1644,955000
85559-2078,128500
95565-315,190000
70919-1834,1050000
29157-4507,490000
99090-1024,259000
84036-5494,220000
1049-158773,1100000
74146-897,110000
1004-755,1200000
77099-3935,460000
69537-50079,2650000
691738-987,190000
4656-29046,1200000
57322-1638,425000
97141-4611,155000
95382-2244,232000
1723-3107,1265000
3890-4247,340000
39113-4769,325000
4629-3581,335000
79215-49964,2350000
1559-15,460000
39113-4745,470000
31397-4916,650000
80826-2572,640000
69969-3846,900000
77059-829,649000
0-32365538,150000
48395-2277,395000
2602-5056,239000
49157-16414,322000
53744-2388,143000
1049-158742,1000000
1955-3608,230000
92946-503,579000
6788-18723,259000
3004-1036,2800000
107041-26,335000
82413-5060,600000
67901-459,260000
66407-2736,2065000
3763-4394,590000
80909-3872,329000
107041-28,254000
74234-8709,165000
24435-1583,545000
95382-2213,183000
14497-8968,249000
75897-694,600000
94123-1034,340000
6786-14299,195000
33201-39,300000
45177-2385,264000
103658-172,300000
49293-7354,400000
692609-1799,295000
61156-3892,695000
95976-519,450000
1161-1288,435000
97141-4608,138000
91324-841,925000
99965-151,355000
10420-6187,310000
77293-2004,195000
16354-16052,345000
5782-3809,660000
104768-65,188000
6623-1552,319999
1170-3977,1050000
29192-1271,400000
6213-13461,380000
1077-62494,850000
44312-2979,850000
31397-4805,295000
1096-64636,2700000
1227-12813,800000
93832-692,1150000
31920-2733,130000
82127-13211,750000
18510-15529,265000
87967-6819,189000
92710-687,285000
105577-72,1400000
31580-1232,280000
35076-2158,177000
36851-7850,184000
31522-9014,205000
84157-1164,400000
82865-14,185000
65413-2106,160000
80873-434,210000
104059-74,168000
85175-1764,335000
82413-4925,370000
105939-138,127000
74234-8832,144000
25542-1869,650000
103555-45,300000
53653-1025,435000
31522-9012,144000
7530-1082,1600000
15186-1176,245000
3535-3484,320000
31522-9072,800000
70496-1023,255000
88942-1464,555000
1158-2004,425000
95879-1030,239000
62574-1708,460000
80212-1669,360000
75897-689,300000
89908-4635,1250000
81705-8705,230000
0-32309248,370000
10978-6794,179000
31522-8757,375000
39113-4740,335000
75897-691,300000
0-32403275,155000
96681-370,365000
76070-1534,215000
69807-1726,150000
85175-1762,177000
100092-418,225000
5009-4149,175000
48256-479,250000
92115-465,238000
26940-2993,520000
60171-1097,275000
104775-2284,157000
4476-26074,475000
97779-321,385000
74348-3165,4500000
40311-2011,185000
65739-8403,190000
92671-633,710000
1077-62629,520000
3563-1509,398000
78476-169,330000
76785-3265,280000
87967-6825,310000
73399-324,250000
68974-6930,270000
80826-2567,1045000
1723-3133,1400000
18510-15496,149000
4766-14047,135000
87967-6981,125000
21940-4851,2150000
4480-16638,170000
14497-8935,535000
7847-1391,135000
54626-3890,850000
51556-3664,950000
67013-445,249999
2603-1903,1450000
10886-2668,3750000
55818-1479,430000
6786-14302,430000
104101-47,503000
58016-4359,1350000
97596-450,500000
26004-11857,279000
13742-8659,725000
56805-2149,200000
36851-7862,1450000
39672-8552,490000
21278-6092,860000
6788-18623,339000
73538-1443,220000
87609-1348,210000
3626-6215,3200000
66407-2735,965000
99691-513,155000
35150-948,157000
57322-1669,565000
70185-3527,600000
25532-5110,1500000
26765-1992,240000
72462-2641,248500
32184-685,185000
87285-1107,167000
27283-11119,400000
4834-1108,295000
27938-81,299000
80317-4763,295000
14637-1372,350000
99090-1032,950000
18510-15528,179000
99090-1013,233000
16761-22892,177000
53138-5017,179000
68114-3551,170000
28568-10766,164000
35361-15402,2500000
7933-666,575000
72247-338,295000
3620-7506,95000
1723-2975,1685000
2810-6881,65000
92710-685,405000
6060-35274,590000
62574-1722,650000
91291-57,165000
4464-2988,163000
79542-1677,135000
85532-638,470000
99386-130,188000
87957-600,570000
70180-1931,840000
74512-1145,185000
81391-521,205000
49293-7356,300000
4675-13064,620000
66000-1478,560000
35475-5267,1100000
70637-641,995000
66694-4830,249000
84059-567,317000
43309-1827,390000
81391-515,430000
28880-2016,535000
8315-7154,256000
1006-15732,950000
94123-1018,380000
85841-331,135000
99691-579,245000
73231-1323,200000
1170-3975,775000
17780-13863,3750000
4480-16591,370000
8315-7278,1250000
23746-12137,250000
70069-1120,750000
691736-1073,160000
64884-2002,270000
70180-1965,198000
4656-29047,1200000
87967-6975,160000
74234-8142,122000
10365-3304,3950000
39186-1224,650000
91527-3498,295000
2603-1837,1200000
91887-824,215000
91212-737,170000
39672-8561,247000
29192-1267,220000
59414-1983,300000
1516-2746,485000
7652-179992,1150000
4834-1104,450000
8200-3750,167000
14431-8167,300000
5028-1214,820000
76720-274,285000
72173-1314,349000
52484-2107,835000
87967-6935,145000
92941-2438,1250000
2412-2335,270000
90940-249,280000
85708-1117,210000
23022-2693,4100000
21141-5779,575000
66349-391,360000
95962-285,170000
1049-158761,1050000
98253-107,375000
50189-535,265000
64407-1886,128500
94578-79,145000
84088-1900,1100000
27056-7658,1800000
82938-797,435000
2330-3378,205000
105567-11,290000
6166-19957,650000
74234-8690,249000
82127-13207,1100000
31397-4773,550000
3393-2746,165000
31892-7794,385000
1049-158753,1050000
27542-11358,11000000
102945-91,430000
25887-1226,445000
103607-67,138000
60615-4118,110000
107221-76,413000
10978-6790,275000
80901-2327,275000
4380-8894,189000
107241-47,235000
1191-8895,485000
80348-4067,150000
82917-9434,140000
2603-1879,380000
100092-415,445000
74234-8834,197000
99090-967,173500
74512-1144,170000
73231-1328,190000
86504-521,250000
63618-1600,1750000
19164-18312,390000
6788-18644,219000
78050-3368,850000
24948-1539,217000
74020-734,450000
81391-522,420000
3663-644,360000
7697-13731,390000
1723-3143,1750000
28849-7093,270000
80909-3861,1750000
45238-4666,1400000
69861-480,140000
80826-2566,690000
5956-4847,210000
96191-292,1600000
76775-1230,350000
93832-789,400000
82413-5022,165000
76432-14787,530000
69537-50080,1300000
5121-3309,445000
5554-3346,920000
15186-1173,250000
107581-15,255000
66503-3004,375000
74234-8837,325000
80212-1665,182000
0-32399324,1350000
65784-7086,530000
80405-260,175000
0-32363362,668000
45925-3984,245000
81975-874,320000
38943-1048,255000
2270-6184,3100000
58814-2985,350000
2472-6068,550000
71928-1315,450000
70919-1808,380000
