id,place
1284,Ankara/Altındağ/Feridun Çelik
1285,Denizli/Pamukkale/Anafartalar
1286,Ankara/Sincan/Selçuklu
1287,Afyonkarahisar/Merkez/Selçuklu
1288,Gaziantep/Şahinbey/Güneykent
1289,İstanbul/Esenler/Fatih
1290,Ankara/Altındağ/Ziraat
1291,Ankara/Sincan/Atatürk
1292,Antalya/Kepez/Esentepe
1293,Balıkesir/Bandırma/Paşakent
1294,Balıkesir/Bandırma/İhsaniye
1295,Bursa/Yıldırım/Selimzade
1296,Kayseri/Kocasinan/Yeni
1297,Kocaeli/Derince/Yenikent
1298,Çorum/Merkez/Gülabibey
1299,Antalya/Kepez/Hüsnü Karakaş
1300,Ankara/Mamak/Boğaziçi
1301,Tekirdağ/Ergene/Cumhuriyet
1302,Tekirdağ/Kapaklı/Atatürk
1303,Ankara/Sincan/Tandoğan
1304,Antalya/Muratpaşa/Cumhuriyet
1305,Çorum/Merkez/Kale
1306,Ankara/Altındağ/Doğu
1307,Gaziantep/Nizip/Fırat
1308,Hatay/Dörtyol/Numune Evler
1309,Karaman/Merkez/Ahmet Yesevi
1310,Kayseri/Kocasinan/Fevzi Çakmak
1311,Tokat/Merkez/Karşıyaka
1312,Ankara/Mamak/Akşemsettin
1313,Mersin(İçel)/Toroslar/Sağlık
1314,Eskişehir/Tepebaşı/Sütlüce
1315,Adana/Sarıçam/Gültepe
1316,Ankara/Sincan/Fevzi Çakmak
1317,Aydın/Efeler/Kurtuluş
1318,Denizli/Merkez/Saraylar
1319,Erzurum/Yakutiye/Şükrüpaşa
1320,K.K.T.C./Girne/Edremit
1321,Kocaeli/Körfez/Mimar Sinan
1322,Mersin(İçel)/Erdemli/Akdeniz
1323,Zonguldak/Merkez/İncivez
1324,İstanbul/Esenyurt/Akçaburgaz
1325,Şanlıurfa/Karaköprü/Narlıkuyu
1326,Adana/Sarıçam/Osmangazi
1327,Ankara/Etimesgut/Aşağıyurtçu
1328,Hatay/İskenderun/İsmet İnönü
1329,Mardin/Kızıltepe/Yenimahalle
1330,Niğde/Merkez/Şahinali
1331,Yalova/Altınova/Cumhuriyet
1332,Tekirdağ/Çorlu/Kemalettin
1333,İzmir/Buca/Atatürk
1334,Adana/Seyhan/Emek
1335,Ankara/Sincan/Akşemsettin
1336,Antalya/Kepez/Yeni Doğan
1337,Düzce/Merkez/Yeni
1338,Kocaeli/Gebze/Beylikbağı
1339,Tekirdağ/Çorlu/Cemaliye
1340,Hatay/Antakya/Aksaray
1341,Hatay/Antakya/Altınçay
1342,Adana/Sarıçam/Hürriyet
1343,Ankara/Mamak/Misket
1344,Ankara/Etimesgut/Yapracık
1345,Kastamonu/Merkez/Budamış
1346,Kastamonu/Merkez/Budamış (Budamış)
1347,Ankara/Çubuk/Esenboğa Merkez
1348,Eskişehir/Odunpazarı/Gültepe
1349,Bursa/Gemlik/Cumhuriyet
1350,Karaman/Merkez/İmaret
1351,Ankara/Etimesgut/Piyade
1352,Mersin(İçel)/Akdeniz/Hamidiye
1353,Mersin(İçel)/Akdeniz/Yeni
1354,Eskişehir/Tepebaşı/Fatih
1355,Ankara/Mamak/Akdere
1356,Ankara/Mamak/Harman
1357,Denizli/Pamukkale/Akhan
1358,Eskişehir/Odunpazarı/Erenköy
1359,Kocaeli/Derince/Sırrıpaşa
1360,Kocaeli/Gölcük/Atatürk
1361,Yozgat/Merkez/Çapanoğlu
1362,Çorum/Merkez/Mimar Sinan
1363,İzmir/Menemen/İnönü
1364,İzmir/Buca/Adatepe
1365,Eskişehir/Tepebaşı/Kumlubel
1366,Manisa/Turgutlu/Yıldırım
1367,Bursa/Yıldırım/Karamazak
1368,Denizli/Merkez/Muratdede
1369,Denizli/Pamukkale/Asmalıevler
1370,Trabzon/Ortahisar/Toklu
1371,Zonguldak/Kozlu/Güney
1372,Erzurum/Palandöken/Hüseyin Avni Ulaş
1373,Afyonkarahisar/Merkez/Nazmi Saatçi
1374,Ankara/Yenimahalle/Ergenekon
1375,Eskişehir/Odunpazarı/Huzur
1376,Tekirdağ/Çerkezköy/Kızılpınar
1377,Eskişehir/Tepebaşı/Yenibağlar
1378,Mersin(İçel)/Akdeniz/Üçocak
1379,Balıkesir/Bandırma/Paşabayır
1380,İstanbul/Esenyurt/Mehterçeşme
1381,Konya/Ereğli/Hacı Mustafa
1382,Manisa/Turgutlu/Selvilitepe
1383,Eskişehir/Tepebaşı/Tunalı
1384,Samsun/Canik/Karşıyaka
1385,Van/İpekyolu/Vali Mithat Bey
1386,İstanbul/Pendik/Orhangazi
1387,Erzurum/Palandöken/Yunusemre
1388,Ankara/Etimesgut/30 Ağustos
1389,Balıkesir/Altıeylül/Gaziosmanpaşa
1390,Karabük/Merkez/Kurtuluş
1391,Gaziantep/Şahinbey/Küçükkızılhisar
1392,Ankara/Keçiören/Çaldıran
1393,Eskişehir/Odunpazarı/Yıldıztepe
1394,Hatay/Antakya/Akasya
1395,Mersin(İçel)/Yenişehir/Pirireis
1396,Tekirdağ/Çerkezköy/İstasyon
1397,İzmir/Buca/Kuruçeşme
1398,Ankara/Altındağ/Karacaören
1399,Ankara/Sincan/Mareşal Çakmak
1400,Kastamonu/Merkez/Saraçlar
1401,Mersin(İçel)/Erdemli/Kızkalesi
1402,Kayseri/Melikgazi/Mimarsinandemokrasi
1403,Antalya/Kepez/Düdenbaşı
1404,Adana/Sarıçam/Sarıçam
1405,Ankara/Mamak/Balkiraz
1406,Kocaeli/Körfez/İlimtepe
1407,Ankara/Pursaklar/Abadan
1408,Ankara/Etimesgut/Yukarıyurtçu
1409,Eskişehir/Odunpazarı/Büyükdere
1410,Mersin(İçel)/Mezitli/Tece
1411,Trabzon/Ortahisar/2 Nolu Beşirli
1412,Kırıkkale/Merkez/Yaylacık
1413,Bolu/Merkez/Karaçayır
1414,Kastamonu/Taşköprü/Bahçelievler
1415,Ankara/Altındağ/Baraj
1416,Kocaeli Satılık Daire İlanları/İzmit Satılık Daire İlanları/Kozluk Satılık Daire İlanları
1417,Tekirdağ/Çorlu/Nusratiye
1418,İstanbul/Büyükçekmece/Kamiloba
1419,Ankara/Keçiören/Şenyuva
1420,Karaman/Merkez/Gevher Hatun
1421,İzmir/Konak/Yenidoğan
1422,Ankara/Sincan/İstasyon
1423,Çanakkale/Merkez/Kepez (Boğazkent)
1424,Ankara/Mamak/Abidinpaşa
1425,K.K.T.C./Girne/Aşağı Girne
1426,Edirne/Merkez/Barutluk
1427,Kastamonu/Daday/Merkez
1428,Ankara/Yenimahalle/Demetgül
1429,Mersin(İçel)/Anamur/Sultan Alaaddin
1430,Samsun/Canik/Belediye Evleri
1431,Aydın/Nazilli/İsabeyli
1432,Ankara/Mamak/Yeşilbayır
1433,Şanlıurfa/Karaköprü/Maşuk
1434,Ankara/Altındağ/Gültepe
1435,Balıkesir/Karesi/Ege
1436,Hatay/Antakya/Gazi
1437,Kocaeli/İzmit/Arızlı
1438,İstanbul/Başakşehir/Ziya Gökalp
1439,Tekirdağ/Çorlu/Yenice
1440,Aydın/Yenipazar/Yeni
1441,Balıkesir/Ayvalık/Fevzipaşa-Vehbibey
1442,Eskişehir/Çifteler/Arslanlı
1443,Ankara/Mamak/Zirvekent
1444,Tekirdağ/Süleymanpaşa/Zafer
1445,Şanlıurfa/Haliliye/Bağlarbaşı
1446,Ağrı/Merkez/Fırat
1447,Eskişehir/Odunpazarı/Arifiye
1448,Hatay/Antakya/Kışla Saray
1449,Karaman/Merkez/Sakabaşı
1450,İzmir/Bergama/Örenli
1451,Kırıkkale/Yahşihan/Emirler
1452,Çanakkale/Yenice/Karadoru
1453,Çankırı/Merkez/Karatekin
